Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-27 00:00:00-04:00,102.04909366060205,104.13849698174025,101.90447684345413,103.93653106689453,29213200,0.0,0.0
2020-07-28 00:00:00-04:00,103.4653016732898,103.54259398556187,101.81970893035172,101.88204193115234,27163600,0.0,0.0
2020-07-29 00:00:00-04:00,103.62986592590536,104.88150989367668,103.19353490254369,104.3753662109375,28450800,0.0,0.0
2020-07-30 00:00:00-04:00,103.47279354228607,105.94617065395995,102.67742374946916,105.85640716552734,30888000,0.0,0.0
2020-07-31 00:00:00-04:00,105.35024542273665,107.37731571873171,104.05122788545278,105.8638687133789,38608000,0.0,0.0
2020-08-03 00:00:00-04:00,107.03824374784415,110.69096428996659,106.86620402827754,109.8083267211914,41272000,0.0,0.0
2020-08-04 00:00:00-04:00,110.20475388878121,111.97750091552734,108.76859900503081,111.97750091552734,31033600,0.0,0.0
2020-08-05 00:00:00-04:00,112.13955478019776,113.41363755726849,111.36412835865681,112.56591033935547,24992400,0.0,0.0
2020-08-06 00:00:00-04:00,113.19425276514242,113.27653660110389,111.48882248906051,113.05213928222656,24431600,0.0,0.0
2020-08-07 00:00:00-04:00,112.82272522858379,114.74008883621676,110.08007334457403,111.69574737548828,34251600,0.0,0.0
2020-08-10 00:00:00-04:00,113.03965965068038,113.7776803186879,108.27492827600759,111.3516845703125,42779600,0.0,0.0
2020-08-11 00:00:00-04:00,110.44161513519542,111.069929051265,107.66903683605705,108.21009063720703,35451200,0.0,0.0
2020-08-12 00:00:00-04:00,109.61383969297906,114.36361173969888,109.2897034941129,114.0968246459961,46441200,0.0,0.0
2020-08-13 00:00:00-04:00,115.15149132461174,116.90429500091781,113.25407843456452,114.1242446899414,37446000,0.0,0.0
2020-08-14 00:00:00-04:00,114.99192104463351,116.73474928370386,114.09930822668555,115.33100891113281,36643600,0.0,0.0
2020-08-17 00:00:00-04:00,118.19583289918631,123.76591653839421,117.85674502765825,123.04035949707031,62130000,0.0,0.0
2020-08-18 00:00:00-04:00,124.16733704989481,124.62610702069287,120.53955946282372,122.27989196777344,50344800,0.0,0.0
2020-08-19 00:00:00-04:00,122.63644150054157,122.82095236615146,120.65675229761422,121.0606689453125,62262400,0.0,0.0
2020-08-20 00:00:00-04:00,119.43002607165309,123.41933800724067,118.4700963653506,121.0855941772461,92138800,0.0,0.0
2020-08-21 00:00:00-04:00,121.6914762730589,127.74524957871671,121.62664751540221,126.49610137939453,99986800,0.0,0.0
2020-08-24 00:00:00-04:00,128.49325878999903,128.779996718885,124.74081468816404,126.86263275146484,49056400,0.0,0.0
2020-08-25 00:00:00-04:00,125.97002125982306,127.27153472982566,125.40154454930521,127.15933227539062,28907600,0.0,0.0
2020-08-26 00:00:00-04:00,127.65051322597877,128.3411601747892,126.438755664983,127.38871765136719,32124400,0.0,0.0
2020-08-27 00:00:00-04:00,127.47349010774624,128.15665740298815,125.32923322861812,125.94508361816406,31760400,0.0,0.0
2020-08-28 00:00:00-04:00,126.41131388013405,131.1286706814408,126.0871853496857,131.1261749267578,53716000,0.0,0.0
2020-08-31 00:00:00-04:00,131.47524697539464,135.38726638632798,130.02912452168542,133.3876190185547,50084000,0.0,0.0
2020-09-01 00:00:00-04:00,134.48006305071266,139.60536644745798,134.04609793363375,137.88197326660156,51131600,0.04,0.0
2020-09-02 00:00:00-04:00,146.68851159076561,146.91796142189366,138.67008256221308,143.12448120117188,87401200,0.0,0.0
