Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-07-27 00:00:00-04:00,53.05359208961498,53.330013043984025,52.72951322768082,52.74857711791992,10319600,0.0,0.0
2020-07-28 00:00:00-04:00,52.66279422619536,53.129850471690155,52.61513631609968,52.75811004638672,13030100,0.0,0.0
2020-07-29 00:00:00-04:00,52.958269373440885,53.28234819314402,52.75810037004719,53.091712951660156,7242700,0.0,0.0
2020-07-30 00:00:00-04:00,52.4244952309725,52.882017662115,52.31964565874014,52.66278839111328,7633200,0.0,0.0
2020-07-31 00:00:00-04:00,52.42449565334343,52.872487961558285,51.78587172433213,52.853424072265625,9355800,0.0,0.0
2020-08-03 00:00:00-04:00,53.16796917422342,53.4634540042665,52.89155186954485,53.358604431152344,9164900,0.0,0.0
2020-08-04 00:00:00-04:00,53.16796733441671,53.387196599676045,52.92967418051765,53.37766647338867,6364300,0.0,0.0
2020-08-05 00:00:00-04:00,53.682686223754416,53.682686223754416,52.78670519389273,52.901084899902344,6629000,0.0,0.0
2020-08-06 00:00:00-04:00,52.89154855418327,52.99639448466035,52.367300721473505,52.69137954711914,8169600,0.0,0.0
2020-08-07 00:00:00-04:00,52.43402719705536,52.653260111813495,52.19573402855452,52.64372634887695,8772300,0.0,0.0
2020-08-10 00:00:00-04:00,52.653264304133735,53.01546733112714,52.310121532400636,52.3673095703125,10046900,0.0,0.0
2020-08-11 00:00:00-04:00,52.65325439929887,52.86294989230476,51.60476239001022,51.728675842285156,8075100,0.0,0.0
2020-08-12 00:00:00-04:00,51.966974432725095,52.138545804302744,51.44273019115569,51.63336181640625,9068200,0.0,0.0
2020-08-13 00:00:00-04:00,51.38553738967404,51.661958330687746,51.16630811661442,51.490386962890625,8260300,0.0,0.0
2020-08-14 00:00:00-04:00,51.49991935351247,52.005103352485825,51.25209605361376,51.66196060180664,5454400,0.0,0.0
2020-08-17 00:00:00-04:00,51.66195737221548,51.843058863279126,51.1472432783735,51.4617919921875,9523700,0.0,0.0
2020-08-18 00:00:00-04:00,53.01546401064054,54.26412154378167,52.30058449299304,52.5960693359375,21102600,0.0,0.0
2020-08-19 00:00:00-04:00,52.97733237360325,54.14020041864879,52.86294904899045,53.56829833984375,16751500,0.0,0.0
2020-08-20 00:00:00-04:00,52.98687005300972,53.19656920862948,52.51028370737591,52.67232131958008,10974800,0.0,0.0
2020-08-21 00:00:00-04:00,52.78669975660769,52.85342154791274,52.16713611041517,52.605594635009766,9552000,0.0,0.0
2020-08-24 00:00:00-04:00,53.14890623544891,53.48251885005718,52.84389127333374,53.38719940185547,7892100,0.0,0.0
2020-08-25 00:00:00-04:00,53.520650688150816,54.09255287647148,53.396737214124016,53.46345901489258,7427000,0.0,0.0
2020-08-26 00:00:00-04:00,53.7017510735208,54.79790115356445,53.43486387604181,54.79790115356445,11597600,0.0,0.0
2020-08-27 00:00:00-04:00,54.7597755986989,55.71294835538273,53.93051631848232,54.502418518066406,15834700,0.0,0.0
2020-08-28 00:00:00-04:00,54.6453877471256,55.436519126588216,54.5310044153926,55.16963195800781,8613800,0.0,0.0
2020-08-31 00:00:00-04:00,54.454760723509324,55.055256943532854,54.36897502978231,54.54054641723633,18683500,0.0,0.0
2020-09-01 00:00:00-04:00,54.683513296576464,55.293543203936125,54.407095994598855,54.95993423461914,10169500,0.0,0.0
2020-09-02 00:00:00-04:00,55.017120075082104,56.542194681960225,55.017120075082104,56.26577377319336,14342800,0.0,0.0
2020-09-03 00:00:00-04:00,55.97029735107479,56.22765439453192,53.99723032063514,54.42615509033203,15387400,0.0,0.0
2020-09-04 00:00:00-04:00,54.216465640425824,54.58820242157216,52.57700738914926,53.12031555175781,14697200,0.0,0.0
2020-09-08 00:00:00-04:00,52.75810146047996,53.17749972762577,52.300579053101245,52.72950744628906,16472800,0.0,0.0
2020-09-09 00:00:00-04:00,53.530176772779065,54.712112478391944,53.24422570021527,54.28318405151367,13993200,0.0,0.0
2020-09-10 00:00:00-04:00,54.7502278496488,55.45557710929068,54.092540124518955,54.645381927490234,20500900,0.0,0.0
2020-09-11 00:00:00-04:00,57.86710666125107,58.96325658650542,54.20692379582493,54.33083724975586,40220600,0.0,0.0
2020-09-14 00:00:00-04:00,58.01009096687267,58.62012091166262,56.57079815707269,56.6756477355957,50107400,0.0,0.0
2020-09-15 00:00:00-04:00,57.199890973897084,58.791691241558,56.60892492991012,58.086341857910156,30385600,0.0,0.0
2020-09-16 00:00:00-04:00,58.2579113609005,58.5152684127769,56.85675003766024,57.600223541259766,21223300,0.0,0.0
2020-09-17 00:00:00-04:00,56.63751005787442,57.771787697069406,56.237179340086534,57.36192321777344,22831200,0.0,0.0
2020-09-18 00:00:00-04:00,57.17129761161976,57.46678245502912,56.64705335839981,56.95206832885742,49311700,0.0,0.0
2020-09-21 00:00:00-04:00,59.53516850253802,59.668612104445536,57.21895845209914,57.97196578979492,32560400,0.0,0.0
2020-09-22 00:00:00-04:00,57.5525744883069,57.90524740502099,56.67565362450553,57.781333923339844,13306000,0.0,0.0
2020-09-23 00:00:00-04:00,57.29521631209158,57.657422986112785,56.14187812246669,56.199066162109375,15513500,0.0,0.0
2020-09-24 00:00:00-04:00,55.98935801540136,57.09503804432067,55.56042963434111,56.52313232421875,9560500,0.0,0.0
2020-09-25 00:00:00-04:00,56.49453742488961,57.18082282382368,56.199052625667505,56.999717712402344,9371900,0.0,0.0
2020-09-28 00:00:00-04:00,57.21895624092841,57.70507635602352,56.68518185392553,56.79003143310547,9356300,0.0,0.0
2020-09-29 00:00:00-04:00,56.79003024104157,57.34286850684226,56.61845886708768,56.6851806640625,6340600,0.0,0.0
2020-09-30 00:00:00-04:00,56.732843741026265,57.562103033329244,56.5898663710136,56.904415130615234,11001500,0.0,0.0
2020-10-01 00:00:00-04:00,57.352398032914685,57.44771748192662,56.666116180354706,56.885345458984375,7357700,0.0,0.0
2020-10-02 00:00:00-04:00,55.960762391635825,56.73283350549188,55.770127144701185,56.07514572143555,7329800,0.0,0.0
2020-10-05 00:00:00-04:00,56.65658223772035,56.875811515654675,56.32297325739968,56.770965576171875,6899200,0.0,0.0
2020-10-06 00:00:00-04:00,56.72330093383789,57.69553744115175,56.62798512640251,56.72330093383789,9743600,0.0,0.0
2020-10-07 00:00:00-04:00,57.20181756305694,58.28326501912754,57.077402349331365,57.9865837097168,8690900,0.24,0.0
2020-10-08 00:00:00-04:00,58.177998936952314,58.666083841725325,58.02487390302463,58.27370071411133,7202800,0.0,0.0
2020-10-09 00:00:00-04:00,58.52252197265625,58.742638946137106,58.24498175143717,58.52252197265625,7355700,0.0,0.0
2020-10-12 00:00:00-04:00,58.60865400524272,59.17330315381096,58.44595663152569,58.81919860839844,8275000,0.0,0.0
2020-10-13 00:00:00-04:00,58.924479619617635,59.1254555305236,58.26412863344578,58.35026168823242,8896300,0.0,0.0
2020-10-14 00:00:00-04:00,58.71392880243693,58.88619490456187,58.235412663376195,58.3406867980957,6651100,0.0,0.0
2020-10-15 00:00:00-04:00,57.6803281440351,58.13013442298563,57.49849334973855,57.919586181640625,6251600,0.0,0.0
2020-10-16 00:00:00-04:00,58.10142612111073,58.48424047549488,57.670760885125624,57.6994743347168,6070800,0.0,0.0
2020-10-19 00:00:00-04:00,57.79517714385114,58.13970933887431,56.838144891359384,57.05826187133789,8311000,0.0,0.0
2020-10-20 00:00:00-04:00,57.345371956434334,57.737758692509836,57.06783537229593,57.18267822265625,9241200,0.0,0.0
