Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-09-17 00:00:00-04:00,109.0941276346817,111.5489688971507,108.91878183021963,110.7793960571289,15201800,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,110.96448519286768,111.15931056103877,107.52575873096818,108.87007904052734,20918800,0.0,0.0,0.0
2020-09-21 00:00:00-04:00,106.90479311069217,109.82392647167568,106.52403690919753,109.77511596679688,19190900,0.247,0.0,0.0
2020-09-22 00:00:00-04:00,111.01500939002311,111.79605192821681,109.13075115656144,111.51292419433594,12768700,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,111.57149933206824,111.67889286685528,107.70535442545601,108.03730010986328,11853900,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,107.0316979234627,109.98989128993297,106.89501660669058,108.64259338378906,15919300,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,108.70117843040242,111.57150122976074,108.0177717870189,111.23956298828125,9663300,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,113.08476168348207,113.37764703535808,112.14751515004684,113.36788940429688,8736600,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,113.22144661951789,113.6998312568594,112.74306198217639,112.98713684082031,10425500,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,112.92854826058348,115.0959340906114,112.8797377603973,113.93413543701172,11159200,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,115.51575069668283,115.6719621840937,114.40276991888825,115.13499450683594,13538200,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,112.30372946790592,114.1684650745175,111.76676921599649,112.21586608886719,18625800,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,113.01642612093461,114.7444728655261,112.94808545755696,114.67613220214844,6135300,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,114.40275570617688,115.48644855759385,112.49897499345667,112.89925384521484,13431100,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,114.08059615892086,115.19357700350942,113.9927327784095,114.96903228759766,6496200,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,115.97461154366928,115.97461154366928,115.17404629962327,115.56456756591797,5054800,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,116.11129830946932,117.3609604613009,116.08201051662546,117.33167266845703,7212700,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,119.05970614202303,121.32472040055218,118.46416292568547,120.53392028808594,9581900,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,120.92445594716584,121.1392430276611,119.30379521148276,119.76265716552734,8806900,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,120.05554067445227,120.6901367861377,118.23962316031165,119.1280517578125,7267000,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,117.15591851829333,118.82538946335029,116.84350303352079,118.59107971191406,6592500,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,119.2452040960657,119.72358870032161,118.1419884927812,118.24938201904297,5772100,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,118.84492202496301,119.29401882787207,115.72075966546942,116.08199310302734,8308200,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,116.52133741757639,117.71242393374612,115.76959012135337,116.48228454589844,7283300,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,116.1991555384723,117.41952983287497,116.04295150204702,116.30654907226562,6085900,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,116.35536225792454,116.73611842629772,114.43205125694688,115.75981903076172,6743200,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,115.92578940544747,115.94531956477236,114.66636227763307,115.63290405273438,5156400,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,114.35394164823155,115.27166543252567,111.71793634890862,113.12380981445312,9094600,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,113.67054839379148,114.16846321261283,113.04571732445929,113.69007110595703,9532400,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,111.5324347563763,111.60077541238068,108.68164246508971,108.86714172363281,16378300,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,109.2869437945457,111.96200173633642,109.21860314288372,110.68305206298828,9704500,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,109.1307452308571,109.81415927681122,106.97312446075665,108.23255157470703,12924300,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,109.0624031308725,109.95083914430846,107.47103781880175,108.50591278076172,12019900,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,109.35529375142109,111.39575584507813,108.90619693820335,110.4194564819336,10485100,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,113.77793291365093,115.57432023344877,112.63566440387252,114.71517944335938,15381900,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,117.73193854733671,118.62037455761005,117.24378885779923,118.27867126464844,11094900,0.0,0.0,0.0
2020-11-06 00:00:00-05:00,117.99554954769444,119.07924250942929,116.38465400063666,118.698486328125,9727600,0.0,0.0,0.0
2020-11-09 00:00:00-05:00,121.21734284950519,122.38889920584431,117.73194667496293,117.83934020996094,19884100,0.0,0.0,0.0
2020-11-10 00:00:00-05:00,116.81421039523094,117.63429821549191,114.70540037415009,115.64264678955078,11769200,0.0,0.0,0.0
2020-11-11 00:00:00-05:00,116.81424263897878,118.70825870081461,116.57993283259614,118.3860855102539,7244300,0.0,0.0,0.0
2020-11-12 00:00:00-05:00,118.38607790228016,118.97185610487946,116.78494733917421,117.33167266845703,7176400,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,118.22009060112754,118.57155898050931,117.10710988260969,118.32748413085938,5925800,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,118.33724623090207,119.6845366855607,118.09317138739755,119.46975708007812,7432100,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,118.87421834636095,119.4502314234262,118.2981978207223,118.80587768554688,4969700,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,118.60085232968339,119.1671003109339,117.48786418032473,117.53668212890625,4771400,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,117.3023670483546,118.69847540080318,116.78492959055423,118.48368835449219,6077600,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,118.591088695864,118.62037648594067,117.22426805322493,117.26332092285156,4957900,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,117.62455292009061,118.39582287777772,116.21867942527963,117.2340316772461,4903500,0.0,0.0,0.0
2020-11-24 00:00:00-05:00,117.68314230815007,119.09877359992308,116.83375906394183,118.86446380615234,6817000,0.0,0.0,0.0
2020-11-25 00:00:00-05:00,119.27449779541763,119.61620110110343,118.66919692493806,119.11829376220703,6093200,0.0,0.0,0.0
2020-11-27 00:00:00-05:00,119.75289916992188,120.26057162799033,119.52834700956579,119.75289916992188,3512900,0.0,0.0,0.0
2020-11-30 00:00:00-05:00,119.71383346970077,120.72918572562173,118.35677791817497,120.55345153808594,16114600,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,121.54927539052301,122.76964964143187,121.04160297951718,122.09600067138672,11340600,0.0,0.0,0.0
2020-12-02 00:00:00-05:00,121.57855392851,122.04718088256824,120.66083017812288,121.9104995727539,8019400,0.0,0.0,0.0
2020-12-03 00:00:00-05:00,122.04718451090905,122.65248534420385,121.51021688598016,121.8323974609375,6887700,0.0,0.0,0.0
2020-12-04 00:00:00-05:00,122.00813250222188,123.07229523184715,121.74452750319173,123.05277252197266,5179400,0.0,0.0,0.0
2020-12-07 00:00:00-05:00,123.1211233663025,123.76547712549583,122.90633629704683,123.40425109863281,4452700,0.0,0.0,0.0
2020-12-08 00:00:00-05:00,123.28708978098359,124.19504854111106,122.75988719943473,123.80452728271484,3943400,0.0,0.0,0.0
2020-12-09 00:00:00-05:00,123.72643091236736,124.09742201689285,121.01231222105686,121.43212127685547,8635900,0.0,0.0,0.0
2020-12-10 00:00:00-05:00,120.69013276340067,122.18386963201829,120.40700504766802,121.60784912109375,4998700,0.0,0.0,0.0
2020-12-11 00:00:00-05:00,120.8756194937296,121.35401153564453,119.98719096323725,121.35401153564453,6511600,0.0,0.0,0.0
2020-12-14 00:00:00-05:00,121.72500955963038,122.88680822983896,121.64690381992807,121.79335021972656,5527900,0.0,0.0,0.0
2020-12-15 00:00:00-05:00,123.11134908574131,123.82405090332031,122.32054897946615,123.82405090332031,4549600,0.0,0.0,0.0
2020-12-16 00:00:00-05:00,123.99000925158921,125.10298984111138,123.57996533935945,124.66365814208984,5154600,0.0,0.0,0.0
2020-12-17 00:00:00-05:00,125.57164400379727,125.92311243950223,125.05420643139124,125.64974975585938,5752500,0.0,0.0,0.0
2020-12-18 00:00:00-05:00,125.83522682193917,125.85475698079131,124.40983061723414,125.21039581298828,8846700,0.0,0.0,0.0
2020-12-21 00:00:00-05:00,123.62315966536451,125.39437484732258,122.51736712182137,125.33566284179688,7616100,0.298,0.0,0.0
2020-12-22 00:00:00-05:00,126.03042154655564,126.98943392458088,125.45306700775944,126.42185974121094,7167100,0.0,0.0,0.0
2020-12-23 00:00:00-05:00,126.56865291819534,126.65672092172791,125.2769440708587,125.46287536621094,5650400,0.0,0.0,0.0
2020-12-24 00:00:00-05:00,125.67814135963893,126.60779778927113,125.59007336057098,126.29464721679688,2192300,0.0,0.0,0.0
2020-12-28 00:00:00-05:00,127.54723009806432,127.97780470459004,126.95029983571588,127.72338104248047,4085500,0.0,0.0,0.0
2020-12-29 00:00:00-05:00,128.4181575977305,128.58451325087148,126.89158578599701,127.11665344238281,4420700,0.0,0.0,0.0
2020-12-30 00:00:00-05:00,127.55701896873984,127.82122297430732,126.86222544646898,127.04815673828125,4070700,0.0,0.0,0.0
2020-12-31 00:00:00-05:00,127.1068657953795,127.59615237014528,126.20658028963143,127.23408508300781,5529200,0.0,0.0,0.0
2021-01-04 00:00:00-05:00,127.8799324561104,127.90930338799197,123.53507273397815,125.15950775146484,10508600,0.0,0.0,0.0
2021-01-05 00:00:00-05:00,124.87572824405969,126.17723240850222,124.79744059523883,125.97172546386719,6180700,0.0,0.0,0.0
2021-01-06 00:00:00-05:00,124.17116393862828,126.21637852726136,123.41766579174286,123.79930877685547,13629000,0.0,0.0,0.0
2021-01-07 00:00:00-05:00,124.99314520031886,127.38085848467188,124.94421355900857,127.13621520996094,9826000,0.0,0.0,0.0
2021-01-08 00:00:00-05:00,127.76249455383818,128.30071271574695,126.50992224894483,127.95820617675781,6193800,0.0,0.0,0.0
2021-01-11 00:00:00-05:00,126.71545843785842,127.80167536766176,126.37295181972894,126.90137481689453,8926600,0.0,0.0,0.0
2021-01-12 00:00:00-05:00,126.74479743176832,126.91115307395484,125.09100643401143,126.29464721679688,8544600,0.0,0.0,0.0
2021-01-13 00:00:00-05:00,126.46101013729789,127.48851498108426,126.21636683791266,127.09709167480469,6802600,0.0,0.0,0.0
2021-01-14 00:00:00-05:00,127.41023014454552,127.67444909462687,125.79559030571556,125.98152160644531,7812400,0.0,0.0,0.0
2021-01-15 00:00:00-05:00,125.7955889516593,126.35336791600231,124.43537278898158,124.6897964477539,6320600,0.0,0.0,0.0
2021-01-19 00:00:00-05:00,125.55094596249663,126.52951917353425,125.11058353797702,126.3142318725586,5784800,0.0,0.0,0.0
2021-01-20 00:00:00-05:00,127.28299932611519,129.26950135354414,127.10684841872346,128.81935119628906,5885000,0.0,0.0,0.0
2021-01-21 00:00:00-05:00,129.5141779539653,130.91353055950384,128.81938436388126,130.4829559326172,4472600,0.0,0.0,0.0
2021-01-22 00:00:00-05:00,129.9349550698327,130.6395290050817,129.67073611115364,129.98388671875,5621800,0.0,0.0,0.0
2021-01-25 00:00:00-05:00,131.45172653051668,131.9018617954246,127.89950139349895,131.07008361816406,9102600,0.0,0.0,0.0
2021-01-26 00:00:00-05:00,131.530035223743,131.73552724614143,130.6591056211827,131.15817260742188,4296700,0.0,0.0,0.0
2021-01-27 00:00:00-05:00,130.53186027993388,130.95265446159237,127.5178534539891,128.68235778808594,12242300,0.0,0.0,0.0
2021-01-28 00:00:00-05:00,129.33801946647904,131.36367317991355,128.8976645080322,129.21080017089844,8090800,0.0,0.0,0.0
2021-01-29 00:00:00-05:00,128.56494318797067,129.07379046698185,125.4824288552109,126.16742706298828,9511600,0.0,0.0,0.0
2021-02-01 00:00:00-05:00,127.66463030855503,129.9544873683924,126.72519373096549,129.3282012939453,5616300,0.0,0.0,0.0
2021-02-02 00:00:00-05:00,130.58081279427915,131.4615227190592,130.39488149348634,131.0798797607422,4297500,0.0,0.0,0.0
2021-02-03 00:00:00-05:00,131.3441151006202,131.6181144417134,130.23832244645135,130.6297607421875,5787400,0.0,0.0,0.0
2021-02-04 00:00:00-05:00,131.3343040693776,132.71408081054688,130.95266115257067,132.71408081054688,4067100,0.0,0.0,0.0
2021-02-05 00:00:00-05:00,133.11531083481734,133.1348864796792,132.03887434504531,132.4205322265625,4706900,0.0,0.0,0.0
2021-02-08 00:00:00-05:00,132.95873553484,133.86881637285865,132.77280423826406,133.8101043701172,5856600,0.0,0.0,0.0
2021-02-09 00:00:00-05:00,133.45779180245322,134.289569901354,133.4186405202466,133.65350341796875,5276100,0.0,0.0,0.0
2021-02-10 00:00:00-05:00,134.19172395964264,134.3580795823982,132.32264589458518,133.45779418945312,4732200,0.0,0.0,0.0
2021-02-11 00:00:00-05:00,134.35810020393023,135.0137424407747,133.8394576146079,134.92567443847656,3782900,0.0,0.0,0.0
2021-02-12 00:00:00-05:00,134.5733873470765,135.7085208830591,134.20152476199988,135.62045288085938,3377800,0.0,0.0,0.0
2021-02-16 00:00:00-05:00,136.15867267453922,136.2565359659994,134.8278125426266,135.1800994873047,4861100,0.0,0.0,0.0
2021-02-17 00:00:00-05:00,133.93730492742372,134.2798115094755,132.63580082020516,133.98623657226562,7637400,0.0,0.0,0.0
2021-02-18 00:00:00-05:00,132.5966518577086,133.55564929170518,131.64743477901393,133.33058166503906,5477400,0.0,0.0,0.0
2021-02-19 00:00:00-05:00,134.0155976081916,134.13303654659305,132.53795744223245,133.1348876953125,5842800,0.0,0.0,0.0
2021-02-22 00:00:00-05:00,131.50067717870505,131.93125179474012,130.12088532236803,130.1991729736328,7131300,0.0,0.0,0.0
2021-02-23 00:00:00-05:00,128.03654094216853,130.6395497874948,125.85432642626036,129.8371124267578,12099200,0.0,0.0,0.0
2021-02-24 00:00:00-05:00,128.86831301774535,131.9410324096429,127.87994448395742,131.8236083984375,8236100,0.0,0.0,0.0
2021-02-25 00:00:00-05:00,130.649302234095,131.52023178267186,126.64694143961488,127.21451568603516,17156900,0.0,0.0,0.0
2021-02-26 00:00:00-05:00,128.47686731468175,129.85665909374933,126.75458387883354,127.88973236083984,17755800,0.0,0.0,0.0
2021-03-01 00:00:00-05:00,130.06218536548465,132.08782440168122,129.24018734882063,132.00953674316406,12386900,0.0,0.0,0.0
2021-03-02 00:00:00-05:00,132.1954676671127,132.28353568323746,129.7294736245553,129.91539001464844,12401400,0.0,0.0,0.0
2021-03-03 00:00:00-05:00,129.28907901180546,129.6609415847282,126.509934866386,126.64693450927734,14944800,0.0,0.0,0.0
2021-03-04 00:00:00-05:00,126.2555174482016,127.17537863803454,122.28250521073993,123.84822082519531,38477800,0.0,0.0,0.0
2021-03-05 00:00:00-05:00,125.39437739376555,126.53930632029554,122.03787080115909,126.18701934814453,23042900,0.0,0.0,0.0
2021-03-08 00:00:00-05:00,126.06959271549141,126.6763033480964,123.00665368603195,123.13387298583984,17621200,0.0,0.0,0.0
2021-03-09 00:00:00-05:00,126.01087431772649,128.10502035470594,125.84451866663956,127.32215881347656,11493600,0.0,0.0,0.0
2021-03-10 00:00:00-05:00,128.6921289234332,128.71170456420646,126.715422228659,126.81327056884766,9229500,0.0,0.0,0.0
2021-03-11 00:00:00-05:00,128.72150390023293,130.32636324800413,128.44750461635792,129.52394104003906,6681400,0.0,0.0,0.0
2021-03-12 00:00:00-05:00,127.97776309159691,128.63340514494934,127.15576543651363,128.59426879882812,6221100,0.0,0.0,0.0
2021-03-15 00:00:00-04:00,128.69214638383053,130.04258207546974,128.18329910939798,129.96429443359375,8292500,0.0,0.0,0.0
2021-03-16 00:00:00-04:00,130.9624467377076,132.19544353389398,130.385092161609,130.94287109375,6553400,0.0,0.0,0.0
2021-03-17 00:00:00-04:00,129.8860335326026,131.6181125025864,128.89767984763807,130.8352508544922,9683200,0.0,0.0,0.0
2021-03-18 00:00:00-04:00,129.04445773189772,129.26954034433518,127.04817474764658,127.20475006103516,8792400,0.0,0.0,0.0
2021-03-19 00:00:00-04:00,127.23409619588367,127.7918751752767,126.21637166964969,126.8230972290039,13612400,0.0,0.0,0.0
2021-03-22 00:00:00-04:00,127.50267574264583,129.94445706108496,127.29673498689971,129.3168487548828,7992100,0.273,0.0,0.0
2021-03-23 00:00:00-04:00,129.66985710839387,130.23862937630224,128.16948102507132,128.51271057128906,6464600,0.0,0.0,0.0
2021-03-24 00:00:00-04:00,129.28741665404434,129.30703361991476,126.93388950385612,126.95350646972656,7104700,0.0,0.0,0.0
2021-03-25 00:00:00-04:00,126.19842541344393,127.44384103557736,125.24720446092597,126.87506866455078,11286500,0.0,0.0,0.0
2021-03-26 00:00:00-04:00,126.80640188315384,130.23863771155473,126.75736695007596,130.10134887695312,7441600,0.0,0.0,0.0
2021-03-29 00:00:00-04:00,129.70909149260805,130.07192304138638,128.44405912718344,129.42469787597656,8658900,0.0,0.0,0.0
2021-03-30 00:00:00-04:00,128.51272519084372,128.6500140322768,127.42421546113819,128.19891357421875,6617700,0.0,0.0,0.0
2021-03-31 00:00:00-04:00,129.17954053858355,131.03294720898208,129.07166967571973,130.23863220214844,7715200,0.0,0.0,0.0
2021-04-01 00:00:00-04:00,131.66056824366336,132.8667648177118,131.53309536667146,132.85694885253906,7175800,0.0,0.0,0.0
2021-04-05 00:00:00-04:00,133.63162867367464,135.8380655643245,133.4551059414766,135.6027069091797,6433400,0.0,0.0,0.0
2021-04-06 00:00:00-04:00,135.38700151957687,135.8282860233638,134.5730694527263,135.024169921875,5657800,0.0,0.0,0.0
2021-04-07 00:00:00-04:00,134.9163029182522,135.98519573803293,134.4259834636707,135.7400360107422,5042600,0.0,0.0,0.0
2021-04-08 00:00:00-04:00,137.01484980069182,137.73071191127053,136.77949110966753,137.7012939453125,7072300,0.0,0.0,0.0
2021-04-09 00:00:00-04:00,137.20117304383706,139.06438070984032,136.95601335287031,139.02516174316406,4700500,0.0,0.0,0.0
2021-04-12 00:00:00-04:00,138.45640727669098,138.79962191018237,137.68169417408896,138.35833740234375,7953500,0.0,0.0,0.0
2021-04-13 00:00:00-04:00,138.88786912026058,139.77043799828456,138.6328934720708,139.66256713867188,5657900,0.0,0.0,0.0
2021-04-14 00:00:00-04:00,139.6429968784248,139.71164879539367,137.91707751074006,138.18185424804688,5608100,0.0,0.0,0.0
2021-04-15 00:00:00-04:00,139.4468203783037,140.6628177551271,139.42720341453065,140.55494689941406,5514400,0.0,0.0,0.0
2021-04-16 00:00:00-04:00,140.66286259392507,140.79035045405018,139.93718433659092,140.52557373046875,5847800,0.0,0.0,0.0
2021-04-19 00:00:00-04:00,139.89796651549614,140.54519186143523,138.52506290622858,139.35861206054688,5127000,0.0,0.0,0.0
2021-04-20 00:00:00-04:00,139.06440610437335,139.67239746072087,137.34828795422598,138.1230010986328,4936700,0.0,0.0,0.0
2021-04-21 00:00:00-04:00,137.87782265400764,139.56452260406442,137.4953741166902,139.51548767089844,4627100,0.0,0.0,0.0
2021-04-22 00:00:00-04:00,139.27032819263997,139.86851846616221,137.26981663778886,137.87782287597656,5826100,0.0,0.0,0.0
2021-04-23 00:00:00-04:00,138.13280743199144,140.37846411411053,138.10338945963693,139.9371795654297,4443000,0.0,0.0,0.0
2021-04-26 00:00:00-04:00,139.98621831165423,140.8001504834307,139.888148425565,140.65304565429688,3867500,0.0,0.0,0.0
2021-04-27 00:00:00-04:00,140.87860212669202,140.98647301506995,139.809709209451,140.30982971191406,5411000,0.0,0.0,0.0
2021-04-28 00:00:00-04:00,139.49590423960746,139.68222805241376,138.67217103249314,139.00558471679688,5345600,0.0,0.0,0.0
2021-04-29 00:00:00-04:00,140.14311028507794,140.31961810654687,137.47577125155712,138.8878936767578,6708300,0.0,0.0,0.0
2021-04-30 00:00:00-04:00,137.47577297556342,138.2210531700489,136.67164187648797,136.99525451660156,5291700,0.0,0.0,0.0
2021-05-03 00:00:00-04:00,137.73072063605213,138.00529831129398,136.26957835637822,136.61279296875,5402900,0.0,0.0,0.0
2021-05-04 00:00:00-04:00,135.5929331010257,135.6321520697357,132.67061865954136,134.16119384765625,9959800,0.0,0.0,0.0
2021-05-05 00:00:00-04:00,135.2595087825759,135.31835968253162,133.58262473618908,133.83758544921875,5622900,0.0,0.0,0.0
2021-05-06 00:00:00-04:00,133.77873956522168,135.25949872506828,132.8177177577949,135.18106079101562,7169300,0.0,0.0,0.0
2021-05-07 00:00:00-04:00,136.53433582674376,137.1423420573502,135.7498217946894,136.3382110595703,9598300,0.0,0.0,0.0
2021-05-10 00:00:00-04:00,135.6812054798606,135.74984242529015,132.84715951792222,132.8961944580078,10140500,0.0,0.0,0.0
2021-05-11 00:00:00-04:00,130.35632473504015,132.76870306733562,130.04252806091014,132.49412536621094,13523400,0.0,0.0,0.0
2021-05-12 00:00:00-04:00,130.54262339090084,131.25850043984124,128.42445509908913,128.76766967773438,14707300,0.0,0.0,0.0
2021-05-13 00:00:00-04:00,130.17981960682673,131.65077802046318,129.60124622200345,130.47401428222656,11305200,0.0,0.0,0.0
2021-05-14 00:00:00-04:00,131.9351372586589,133.80816095347214,131.68017655806673,133.34725952148438,8411500,0.0,0.0,0.0
2021-05-17 00:00:00-04:00,132.56274769493376,132.60198162697606,131.16044137331818,132.3666229248047,8133600,0.0,0.0,0.0
2021-05-18 00:00:00-04:00,132.74908125352118,133.0236589446232,131.2192869849923,131.3075408935547,5868600,0.0,0.0,0.0
2021-05-19 00:00:00-04:00,129.26781561277807,131.86650248390822,128.9540040099604,131.7684326171875,15290600,0.0,0.0,0.0
2021-05-20 00:00:00-04:00,132.29797041052757,134.73975119332928,132.27835344681634,134.28866577148438,8414100,0.0,0.0,0.0
2021-05-21 00:00:00-04:00,134.97514615876838,135.10263401213066,133.4355507690621,133.55322265625,7074200,0.0,0.0,0.0
2021-05-24 00:00:00-04:00,134.66132834629073,136.3970482634667,134.59267644729246,135.9263458251953,6614500,0.0,0.0,0.0
2021-05-25 00:00:00-04:00,136.4755125846366,136.78932421198584,135.66158050998163,135.965576171875,5622900,0.0,0.0,0.0
2021-05-26 00:00:00-04:00,136.1617055056236,136.55395504644497,135.51448029624353,135.9557647705078,6655700,0.0,0.0,0.0
2021-05-27 00:00:00-04:00,135.83808894013563,136.397045267676,135.21048071510484,135.23989868164062,5677300,0.0,0.0,0.0
2021-05-28 00:00:00-04:00,135.92636923590035,136.50494264127383,135.6517915193379,135.72042846679688,4611300,0.0,0.0,0.0
2021-06-01 00:00:00-04:00,136.3284224143992,136.47551226227048,134.80842914516072,135.0535888671875,6453700,0.0,0.0,0.0
